chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
B_growth,Guyana,2025,-2.6135948022509754,0.2994305144382892,-1.7131768930063422,2.312037921882921,0.6708691358148772,-4.342166245509167,9,beyond_limits,medium,"Guyana FY2025: year-over-year change of -93% is below the expected range -82% to +909% (learned from FY2010-2019, where a typical year was +35%); that is 4.3 robust sigmas past the -82% limit."
B_growth,Guyana,2026,1.9328449279613875,0.2994305144382892,-1.7131768930063422,2.312037921882921,0.6708691358148772,2.4347735293248465,9,,,
B_growth,Haiti,2020,-0.022857670207492766,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,-0.9353975117293617,9,,,
B_growth,Haiti,2021,0.01881534825300301,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,-0.6449736582204972,9,,,
B_growth,Haiti,2022,0.19574840855552056,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,0.5880923179070718,9,,,
B_growth,Haiti,2023,-0.6058156591390644,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,-4.998095915488588,9,beyond_limits,medium,"Haiti FY2023: year-over-year change of -45% is below the expected range -27% to +72% (learned from FY2010-2019, where a typical year was +12%); that is 5.0 robust sigmas past the -27% limit."
B_growth,Haiti,2024,0.7706173014528861,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,4.594416920860763,9,beyond_limits,medium,"Haiti FY2024: year-over-year change of +116% is above the expected range -27% to +72% (learned from FY2010-2019, where a typical year was +12%); that is 4.6 robust sigmas past the +72% limit."
B_growth,Haiti,2025,-0.05039885255499792,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,-1.1273350435675005,9,,,
B_growth,Haiti,2026,-0.033792381066161434,0.11136283993049326,-0.319108190155441,0.5418338700164275,0.14349034336197808,-1.011602715525439,9,,,
B_growth,Honduras,2020,2.20128320379601,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,4.365514498253226,9,beyond_limits,medium,"Honduras FY2020: year-over-year change of +804% is above the expected range -83% to +333% (learned from FY2010-2019, where a typical year was -14%); that is 4.4 robust sigmas past the +333% limit."
B_growth,Honduras,2021,-1.2701908507903712,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,-2.0816329963103573,9,,,
B_growth,Honduras,2022,0.42158422597103895,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,1.0602955550775923,9,,,
B_growth,Honduras,2023,-0.7596623116549295,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,-1.1334902937481055,9,,,
B_growth,Honduras,2024,1.3778205909503716,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,2.8361973154672833,9,,,
B_growth,Honduras,2025,0.6812830617978116,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,1.5426026881323858,9,,,
B_growth,Honduras,2026,-0.005465776913618994,-0.1493331468281519,-1.76468663029365,1.4660203366373463,0.538451161155166,0.2671874076859396,9,,,
B_growth,India,2020,0.5825996956930878,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,2.990276604709641,9,,,
B_growth,India,2021,-0.3580871393676579,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-1.3051050152287211,9,,,
B_growth,India,2022,-0.6031387233595273,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-2.4240640891563223,9,,,
B_growth,India,2023,-0.5272014126406377,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-2.0773177368398215,9,,,
B_growth,India,2024,-0.38373715843559947,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-1.42222860657609,9,,,
B_growth,India,2025,-0.44408064656575585,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-1.6977701578517648,9,,,
B_growth,India,2026,-0.7442564983650933,-0.07226966962325158,-0.7292684545700319,0.5847291153235288,0.2189995949822601,-3.068438682712064,9,beyond_limits,medium,"India FY2026: year-over-year change of -52% is below the expected range -52% to +79% (learned from FY2010-2019, where a typical year was -7%); that is 3.1 robust sigmas past the -52% limit."
B_growth,Iraq,2020,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2021,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2022,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2023,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2024,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2025,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Iraq,2026,0.0,0.0,-1.6978943131211106,1.6978943131211106,0.5659647710403702,0.0,9,,,
B_growth,Kenya,2020,0.3035517075227205,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,1.7299575629164863,9,,,
B_growth,Kenya,2021,-0.28011060419481315,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.721825684240102,9,beyond_limits,medium,"Kenya FY2021: year-over-year change of -24% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.7 robust sigmas past the -18% limit."
B_growth,Kenya,2022,-0.303667404858325,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.9418614286006077,9,beyond_limits,medium,"Kenya FY2022: year-over-year change of -26% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.9 robust sigmas past the -18% limit."
B_growth,Kenya,2023,0.09418574733267154,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-0.22565583094841857,9,,,
B_growth,Kenya,2024,-0.05763495354235354,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-1.643759307882526,9,,,
B_growth,Kenya,2025,-0.3069473755430109,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,-3.9724984748359815,9,beyond_limits,medium,"Kenya FY2025: year-over-year change of -26% is below the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 4.0 robust sigmas past the -18% limit."
B_growth,Kenya,2026,0.5344445558575208,0.11834422869059924,-0.20283268825044737,0.43952114563164585,0.10705897231368221,3.8866460061633124,9,beyond_limits,medium,"Kenya FY2026: year-over-year change of +71% is above the expected range -18% to +55% (learned from FY2010-2019, where a typical year was +13%); that is 3.9 robust sigmas past the +55% limit."
B_growth,Kiribati,2020,-2.07411941139899,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,-3.390443958144995,8,beyond_limits,medium,"Kiribati FY2020: year-over-year change of -87% is below the expected range -84% to +936% (learned from FY2010-2019, where a typical year was +31%); that is 3.4 robust sigmas past the -84% limit."
B_growth,Kiribati,2021,0.2719034426920942,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,0.007588597184567116,8,,,
B_growth,Kiribati,2022,1.0433157618678168,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,1.1249196451623347,8,,,
B_growth,Kiribati,2023,0.29290160355262085,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,0.03800280823186763,8,,,
B_growth,Kiribati,2024,0.9062079721601354,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,0.9263296219647632,8,,,
B_growth,Kiribati,2025,-0.039592490746095374,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,-0.4435891570431602,8,,,
B_growth,Kiribati,2026,0.8976188653724065,0.2666642279007106,-1.8045544692935127,2.337882925094934,0.6904062323980744,0.9138889654575135,8,,,
B_growth,Kosovo,2020,-0.16324323194615256,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-0.12794790717464,9,,,
B_growth,Kosovo,2021,2.020779247883852,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,8.235487199602614,9,beyond_limits,high,"Kosovo FY2021: year-over-year change of +654% is above the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 8.2 robust sigmas past the +92% limit."
B_growth,Kosovo,2022,-1.1099250484975256,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-3.753144997687044,9,beyond_limits,medium,"Kosovo FY2022: year-over-year change of -67% is below the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 3.8 robust sigmas past the -60% limit."
B_growth,Kosovo,2023,1.0361711680593584,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,4.465056328459902,9,beyond_limits,medium,"Kosovo FY2023: year-over-year change of +182% is above the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 4.5 robust sigmas past the +92% limit."
B_growth,Kosovo,2024,-1.1861555300342945,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-4.04505988930518,9,beyond_limits,medium,"Kosovo FY2024: year-over-year change of -69% is below the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 4.0 robust sigmas past the -60% limit."
B_growth,Kosovo,2025,-0.2086684859914784,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,-0.30189811507109177,9,,,
B_growth,Kosovo,2026,1.7578011594513925,-0.1298309914075522,-0.9132492108160568,0.6535872280009525,0.26113940646950157,7.228446201892555,9,beyond_limits,high,"Kosovo FY2026: year-over-year change of +480% is above the expected range -60% to +92% (learned from FY2010-2019, where a typical year was -12%); that is 7.2 robust sigmas past the +92% limit."
B_growth,Kyrgyz Republic,2020,-0.1605949440523756,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,-0.8810463349705807,9,,,
B_growth,Kyrgyz Republic,2021,0.0072746313839584355,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,-0.03767699020587782,9,,,
B_growth,Kyrgyz Republic,2022,0.5102438961724652,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,2.4892184176063887,9,,,
B_growth,Kyrgyz Republic,2023,0.6343713908903948,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,3.1128294776537007,9,beyond_limits,medium,"Kyrgyz Republic FY2023: year-over-year change of +89% is above the expected range -44% to +84% (learned from FY2010-2019, where a typical year was +1%); that is 3.1 robust sigmas past the +84% limit."
B_growth,Kyrgyz Republic,2024,0.08979166419453861,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,0.3768849440368164,9,,,
B_growth,Kyrgyz Republic,2025,-0.040132431005483166,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,-0.27584798123078896,9,,,
B_growth,Kyrgyz Republic,2026,0.4020555940573226,0.014774098122750356,-0.5823649008641136,0.6119130971096143,0.19904633299562133,1.9456851583550234,9,,,
B_growth,Lao People's Democratic Republic,2020,-0.30419471904823675,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,-1.0604253367061216,9,,,
B_growth,Lao People's Democratic Republic,2021,-0.06689680409474981,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,-0.5686695984638508,9,,,
B_growth,Lao People's Democratic Republic,2022,0.35100205258628253,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,0.2973479593308017,9,,,
B_growth,Lao People's Democratic Republic,2023,0.2168047478571656,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,0.019249036000080145,9,,,
B_growth,Lao People's Democratic Republic,2024,-0.047869202731879903,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,-0.5292384380298799,9,,,
B_growth,Lao People's Democratic Republic,2025,0.3121711727146502,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,0.216878192027476,9,,,
B_growth,Lao People's Democratic Republic,2026,-0.04514577142462918,0.20751607921038867,-1.2401411406220637,1.6551732990428412,0.4825524066108175,-0.5235946338130932,9,,,
B_growth,Lesotho,2020,0.36180348214393293,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,0.3226718586255792,9,,,
B_growth,Lesotho,2021,-0.24917459058794053,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,-0.48847176368133904,9,,,
B_growth,Lesotho,2022,0.2218939161413964,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,0.13692582742146134,9,,,
B_growth,Lesotho,2023,0.06792092734900398,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,-0.06749101409961446,9,,,
B_growth,Lesotho,2024,0.1077124870658628,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,-0.014663144612161576,9,,,
B_growth,Lesotho,2025,0.3452016320949003,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,0.3006309943347287,9,,,
B_growth,Lesotho,2026,-0.004658373237844094,0.11875721402783773,-2.140934125198497,2.3784485532541724,0.7532304464087782,-0.16384837847978356,9,,,
B_growth,Liberia,2020,0.2721182828623969,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,0.47957638944246495,9,,,
B_growth,Liberia,2021,-0.3270463236842015,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,-0.738203765282236,9,,,
B_growth,Liberia,2022,0.3956999515294912,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,0.730751612321466,9,,,
B_growth,Liberia,2023,-0.007165917841298358,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,-0.08805853663466406,9,,,
B_growth,Liberia,2024,0.2671861607420808,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,0.4695520315729008,9,,,
B_growth,Liberia,2025,-0.07782658597245039,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,-0.23167376094783923,9,,,
B_growth,Liberia,2026,-0.343578731710206,0.0361600948639303,-1.4398812190513455,1.512201408779206,0.4920137713050919,-0.771805280097871,9,,,
B_growth,Madagascar,2020,0.7598637680638938,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,2.648624430870419,9,,,
B_growth,Madagascar,2021,-0.08036470821800877,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,-1.187787604943581,9,,,
B_growth,Madagascar,2022,0.06921880041966147,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,-0.5048019777053175,9,,,
B_growth,Madagascar,2023,0.24834411504196954,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,0.3130690327809211,9,,,
B_growth,Madagascar,2024,0.3306454855354405,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,0.6888501176143342,9,,,
B_growth,Madagascar,2025,-0.253944603038908,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,-1.9803386984425877,9,,,
B_growth,Madagascar,2026,0.44291680174102815,0.17977757059134222,-0.4772648443824381,0.8368199855651226,0.21901413832459343,1.2014714354180014,9,,,
B_growth,Malawi,2020,-0.35887031978598766,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,-0.5117643548336798,9,,,
B_growth,Malawi,2021,0.4251426948769509,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,0.9252753084898969,9,,,
B_growth,Malawi,2022,0.5090053916635158,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,1.0789896210098027,9,,,
B_growth,Malawi,2023,0.3634274405413236,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,0.8121556706092338,9,,,
B_growth,Malawi,2024,0.24890931337593605,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,0.6022521513711692,9,,,
B_growth,Malawi,2025,-0.207623150274634,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,-0.23453913345558627,9,,,
B_growth,Malawi,2026,-0.33778498981716865,-0.07966444616227368,-1.7163896556453813,1.5570607633208338,0.5455750698277025,-0.47311645624938786,9,,,
B_growth,Maldives,2020,2.053353145565148,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,3.3484559766213247,9,beyond_limits,medium,"Maldives FY2020: year-over-year change of +679% is above the expected range -90% to +514% (learned from FY2010-2019, where a typical year was -22%); that is 3.3 robust sigmas past the +514% limit."
B_growth,Maldives,2021,-0.011053662977907561,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,0.3385832692558546,9,,,
B_growth,Maldives,2022,-0.8472510971418897,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,-0.8805794580921804,9,,,
B_growth,Maldives,2023,-0.26411988143089593,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,-0.030383303091095493,9,,,
B_growth,Maldives,2024,0.3155772279805838,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,0.8148059788545795,9,,,
B_growth,Maldives,2025,-0.722137570895634,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,-0.6981659016107306,9,,,
B_growth,Maldives,2026,1.7205675404780225,-0.24328062878948226,-2.300915960168685,1.8143547025897204,0.6858784437930675,2.8632597904768184,9,,,
B_growth,Mali,2020,0.5990733586524836,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,3.43119441104257,9,beyond_limits,medium,"Mali FY2020: year-over-year change of +82% is above the expected range -49% to +67% (learned from FY2010-2019, where a typical year was -8%); that is 3.4 robust sigmas past the +67% limit."
B_growth,Mali,2021,-0.635546666948256,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,-2.7829465755630314,9,,,
B_growth,Mali,2022,-0.4602063156454167,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,-1.9004162090993675,9,,,
B_growth,Mali,2023,0.7212980734902473,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,4.046380941554225,9,beyond_limits,medium,"Mali FY2023: year-over-year change of +106% is above the expected range -49% to +67% (learned from FY2010-2019, where a typical year was -8%); that is 4.0 robust sigmas past the +67% limit."
B_growth,Mali,2024,-0.1253190121774041,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,-0.2148474711698031,9,,,
B_growth,Mali,2025,0.07015130186041814,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,0.7690018629895568,9,,,
B_growth,Mali,2026,0.181524919868303,-0.08263330695641445,-0.6786706490099309,0.513404035097102,0.1986791140178388,1.3295722005333659,9,,,
B_growth,Mauritania,2020,0.9080437492028611,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,3.340592662565501,9,beyond_limits,medium,"Mauritania FY2020: year-over-year change of +148% is above the expected range -66% to +123% (learned from FY2010-2019, where a typical year was -14%); that is 3.3 robust sigmas past the +123% limit."
B_growth,Mauritania,2021,0.43802171551263336,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,1.8512191299135135,9,,,
B_growth,Mauritania,2022,-0.25702224705751364,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,-0.35118843331102373,9,,,
B_growth,Mauritania,2023,-0.009898866040460842,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,0.431879160555956,9,,,
B_growth,Mauritania,2024,-0.02977283021456852,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,0.3689039081036469,9,,,
B_growth,Mauritania,2025,0.1653158025151036,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,0.9870873660739047,9,,,
B_growth,Mauritania,2026,0.2144342461096495,-0.14619289631739796,-1.0929440438014753,0.8005582511666793,0.31558371582802575,1.142730515992681,9,,,
B_growth,Moldova,2020,-0.5670431537965711,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,-0.4203067584727291,9,,,
B_growth,Moldova,2021,1.3427783003867417,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,1.6085890968920362,9,,,
B_growth,Moldova,2022,-0.7463445439214098,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,-0.6107873117666438,9,,,
B_growth,Moldova,2023,1.0971317196377277,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,1.347626833391166,9,,,
B_growth,Moldova,2024,-0.8078427871048628,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,-0.6761198748886129,9,,,
B_growth,Moldova,2025,-0.16236623614411447,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,0.009601136418920863,9,,,
B_growth,Moldova,2026,0.734871554583263,-0.17140388894867362,-2.995336101831954,2.652528323934607,0.9413107376277602,0.9627803097369126,9,,,
B_growth,Mongolia,2020,2.1072552095416515,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,4.72327219474744,9,beyond_limits,medium,"Mongolia FY2020: year-over-year change of +723% is above the expected range -80% to +261% (learned from FY2010-2019, where a typical year was -14%); that is 4.7 robust sigmas past the +261% limit."
B_growth,Mongolia,2021,-0.43783659597961877,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,-0.599171338966922,9,,,
B_growth,Mongolia,2022,-0.01793913260643085,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,0.2789425797158473,9,,,
B_growth,Mongolia,2023,-0.5689134422643105,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,-0.8732868390106387,9,,,
B_growth,Mongolia,2024,0.030610744835441732,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,0.380472898069214,9,,,
B_growth,Mongolia,2025,-0.7156861304802611,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,-1.180226393657023,9,,,
B_growth,Mongolia,2026,-0.20470697725994694,-0.1513241970695434,-1.5858674417651613,1.2832190476260745,0.47818108156520595,-0.11163716476542399,9,,,
B_growth,Montenegro,2020,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2021,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2022,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2023,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2024,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2025,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Montenegro,2026,0.0,0.0,-0.20020956827864744,0.20020956827864744,0.06673652275954915,0.0,9,,,
B_growth,Mozambique,2020,0.202016086950482,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,0.779770464609076,9,,,
B_growth,Mozambique,2021,0.43075569297069966,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,1.785685387648271,9,,,
B_growth,Mozambique,2022,0.08227902543686466,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,0.25320972109374473,9,,,
B_growth,Mozambique,2023,0.4848203997354374,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,2.0234426186351113,9,,,
B_growth,Mozambique,2024,0.22039043190934002,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,0.8605742576940025,9,,,
B_growth,Mozambique,2025,-0.43706704882528397,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,-2.030688443336696,9,,,
B_growth,Mozambique,2026,0.21992259430945973,0.024700506103957243,-0.6574832475552126,0.7068842597631271,0.2273945845530566,0.8585168753653959,9,,,
B_growth,Nepal,2020,-0.12450466547260725,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-0.7991598164917432,9,,,
B_growth,Nepal,2021,0.5886671327890338,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,1.4326342933236935,9,,,
B_growth,Nepal,2022,-0.5702357561791924,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-2.1940271194688754,9,,,
B_growth,Nepal,2023,-0.21577069691270684,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-1.0847670038352872,9,,,
B_growth,Nepal,2024,-0.297736672333029,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-1.3412706704051758,9,,,
B_growth,Nepal,2025,0.6379949135673783,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,1.5870002551574616,9,,,
B_growth,Nepal,2026,-0.8996923887259974,0.13086756663396099,-0.8277851089759121,1.089520242243834,0.31955089186995767,-3.2250260649541493,9,beyond_limits,medium,"Nepal FY2026: year-over-year change of -59% is below the expected range -56% to +197% (learned from FY2010-2019, where a typical year was +14%); that is 3.2 robust sigmas past the -56% limit."
B_growth,Nicaragua,2020,0.08890656222475143,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,0.5301032706481092,9,,,
B_growth,Nicaragua,2021,0.2194471278265477,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,0.9018106716522025,9,,,
B_growth,Nicaragua,2022,0.0657245194282422,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,0.4640936219375206,9,,,
B_growth,Nicaragua,2023,-0.4835481782772609,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,-1.0999315220121404,9,,,
B_growth,Nicaragua,2024,0.21313272571543287,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,0.8838307434452348,9,,,
B_growth,Nicaragua,2025,-0.930719995443603,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,-2.3732297737464765,9,,,
B_growth,Nicaragua,2026,-2.361017700587307,-0.09726132302810155,-1.1508365161706138,0.9563138701144106,0.351191731047504,-6.445927330939914,9,beyond_limits,high,"Nicaragua FY2026: year-over-year change of -91% is below the expected range -68% to +160% (learned from FY2010-2019, where a typical year was -9%); that is 6.4 robust sigmas past the -68% limit."
B_growth,Niger,2020,0.6760812837794478,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,1.6064605937357945,9,,,
B_growth,Niger,2021,0.0611523556603968,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,0.04316600782345159,9,,,
B_growth,Niger,2022,-0.012739104619724866,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,-0.14468353790276195,9,,,
B_growth,Niger,2023,0.35612261466511824,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,0.793050080309253,9,,,
B_growth,Niger,2024,-1.6233818379432339,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,-4.239317811404088,9,beyond_limits,medium,"Niger FY2024: year-over-year change of -80% is below the expected range -68% to +240% (learned from FY2010-2019, where a typical year was +5%); that is 4.2 robust sigmas past the -68% limit."
B_growth,Niger,2025,1.3944654407493915,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,3.4327628082559296,9,beyond_limits,medium,"Niger FY2025: year-over-year change of +303% is above the expected range -68% to +240% (learned from FY2010-2019, where a typical year was +5%); that is 3.4 robust sigmas past the +240% limit."
